"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep"
"197","Red","3","text-davinci-003","Spell R-E-D backwards","3","

D-E-R","DER","DER",TRUE
"198","Fun","3","text-davinci-003","Spell F-U-N backwards","3","

N-U-F","NUF","NUF",TRUE
"199","Run","3","text-davinci-003","Spell R-U-N backwards","3","

N-U-R","NUR","NUR",TRUE
"200","Hat","3","text-davinci-003","Spell H-A-T backwards","3","

T-A-H","TAH","TAH",TRUE
"201","Fish","4","text-davinci-003","Spell F-I-S-H backwards","3","

H-S-I-F","HSIF","HSIF",TRUE
"202","Fire","4","text-davinci-003","Spell F-I-R-E backwards","3","

E-R-I-F","ERIF","ERIF",TRUE
"203","Fowl","4","text-davinci-003","Spell F-O-W-L backwards","3","

W-L-O-F","LWOF","WLOF",FALSE
"204","Hill","4","text-davinci-003","Spell H-I-L-L backwards","3","

L-L-I-H","LLIH","LLIH",TRUE
"205","Hair","4","text-davinci-003","Spell H-A-I-R backwards","3","

R-I-A-H","RIAH","RIAH",TRUE
"206","Hand","4","text-davinci-003","Spell H-A-N-D backwards","3","

D-N-A-H","DNAH","DNAH",TRUE
"207","Moon","4","text-davinci-003","Spell M-O-O-N backwards","3","

N-O-O-M","NOOM","NOOM",TRUE
"208","Star","4","text-davinci-003","Spell S-T-A-R backwards","3","

R-A-T-S","RATS","RATS",TRUE
"209","Tide","4","text-davinci-003","Spell T-I-D-E backwards","3","

edit","EDIT","EDIT",TRUE
"210","Wind","4","text-davinci-003","Spell W-I-N-D backwards","3","

D-N-I-W","DNIW","DNIW",TRUE
"211","Apple","5","text-davinci-003","Spell A-P-P-L-E backwards","3","

E-P-P-A-L","ELPPA","EPPAL",FALSE
"212","Bench","5","text-davinci-003","Spell B-E-N-C-H backwards","3","

H-C-N-E-B","HCNEB","HCNEB",TRUE
"213","Chair","5","text-davinci-003","Spell C-H-A-I-R backwards","3","

R-I-A-H-C","RIAHC","RIAHC",TRUE
"214","Dance","5","text-davinci-003","Spell D-A-N-C-E backwards","3","

E-C-N-A-D","ECNAD","ECNAD",TRUE
"215","Eaten","5","text-davinci-003","Spell E-A-T-E-N backwards","3","

N-E-T-A-E","NETAE","NETAE",TRUE
"216","Floor","5","text-davinci-003","Spell F-L-O-O-R backwards","3","

R-O-O-L-F","ROOLF","ROOLF",TRUE
"217","Glass","5","text-davinci-003","Spell G-L-A-S-S backwards","3","

S-S-A-L-G","SSALG","SSALG",TRUE
"218","House","5","text-davinci-003","Spell H-O-U-S-E backwards","3","

E-S-U-O-H","ESUOH","ESUOH",TRUE
"219","Image","5","text-davinci-003","Spell I-M-A-G-E backwards","3","

E-G-A-M-I","EGAMI","EGAMI",TRUE
"220","Juice","5","text-davinci-003","Spell J-U-I-C-E backwards","3","

E-C-I-U-J","ECIUJ","ECIUJ",TRUE
"221","Bumble","6","text-davinci-003","Spell B-U-M-B-L-E backwards","3","

E-L-B-M-U-B","ELBMUB","ELBMUB",TRUE
"222","Cuddle","6","text-davinci-003","Spell C-U-D-D-L-E backwards","3","

E-D-D-L-U-C","ELDDUC","EDDLUC",FALSE
"223","Flurry","6","text-davinci-003","Spell F-L-U-R-R-Y backwards","3","

Y-R-R-U-L-F","YRRULF","YRRULF",TRUE
"224","Giggle","6","text-davinci-003","Spell G-I-G-G-L-E backwards","3","

E-L-L-G-G-I","ELGGIG","ELLGGI",FALSE
"225","Humble","6","text-davinci-003","Spell H-U-M-B-L-E backwards","3","

E-L-B-M-U-H","ELBMUH","ELBMUH",TRUE
"226","Jumble","6","text-davinci-003","Spell J-U-M-B-L-E backwards","3","

E-L-B-M-U-J","ELBMUJ","ELBMUJ",TRUE
"227","Kettle","6","text-davinci-003","Spell K-E-T-T-L-E backwards","3","

E-T-T-L-E-K","ELTTEK","ETTLEK",FALSE
"228","Little","6","text-davinci-003","Spell L-I-T-T-L-E backwards","3","

E-T-T-I-L-L","ELTTIL","ETTILL",FALSE
"229","Muzzle","6","text-davinci-003","Spell M-U-Z-Z-L-E backwards","3","

E-Z-Z-L-U-M","ELZZUM","EZZLUM",FALSE
"230","Noodle","6","text-davinci-003","Spell N-O-O-D-L-E backwards","3","

E-L-D-O-O-N","ELDOON","ELDOON",TRUE
"231","Chasing","7","text-davinci-003","Spell C-H-A-S-I-N-G backwards","3","

G-N-I-S-A-H-C","GNISAHC","GNISAHC",TRUE
"232","Blazing","7","text-davinci-003","Spell B-L-A-Z-I-N-G backwards","3","

G-N-I-Z-A-L-B","GNIZALB","GNIZALB",TRUE
"233","Dazzled","7","text-davinci-003","Spell D-A-Z-Z-L-E-D backwards","3","

D-E-L-Z-A-D","DELZZAD","DELZAD",FALSE
"234","Eclipse","7","text-davinci-003","Spell E-C-L-I-P-S-E backwards","3","

E-P-S-I-L-C-E","ESPILCE","EPSILCE",FALSE
"235","Fizzled","7","text-davinci-003","Spell F-I-Z-Z-L-E-D backwards","3","

D-E-L-Z-Z-I-F","DELZZIF","DELZZIF",TRUE
"236","Glimmer","7","text-davinci-003","Spell G-L-I-M-M-E-R backwards","3","

R-E-M-M-I-L-G","REMMILG","REMMILG",TRUE
"237","Hissing","7","text-davinci-003","Spell H-I-S-S-I-N-G backwards","3","

G-N-I-S-S-I-H","GNISSIH","GNISSIH",TRUE
"238","Juggler","7","text-davinci-003","Spell J-U-G-G-L-E-R backwards","3","

R-E-G-G-L-U-J","RELGGUJ","REGGLUJ",FALSE
"239","Kingdom","7","text-davinci-003","Spell K-I-N-G-D-O-M backwards","3","

M-O-D-N-G-I-K","MODGNIK","MODNGIK",FALSE
"240","Drifted","7","text-davinci-003","Spell D-R-I-F-T-E-D backwards","3","

D-E-T-F-I-R-D","DETFIRD","DETFIRD",TRUE
"241","Bouncing","8","text-davinci-003","Spell B-O-U-N-C-I-N-G backwards","3","

G-N-I-C-N-U-O-","GNICNUOB","GNICNUO",FALSE
"242","Clamping","8","text-davinci-003","Spell C-L-A-M-P-I-N-G backwards","3","

G-N-I-P-M-A-L-","GNIPMALC","GNIPMAL",FALSE
"243","Dreaming","8","text-davinci-003","Spell D-R-E-A-M-I-N-G backwards","3","

G-N-I-M-A-R-E-","GNIMAERD","GNIMARE",FALSE
"244","Haunting","8","text-davinci-003","Spell H-A-U-N-T-I-N-G backwards","3","

G-N-I-T-N-U-A-","GNITNUAH","GNITNUA",FALSE
"245","Laughing","8","text-davinci-003","Spell L-A-U-G-H-I-N-G backwards","3","

G-N-I-H-T-A-U-","GNIHGUAL","GNIHTAU",FALSE
"246","Chanting","8","text-davinci-003","Spell C-H-A-N-T-I-N-G backwards","3","

G-N-I-T-N-A-H-","GNITNAHC","GNITNAH",FALSE
"247","Grinning","8","text-davinci-003","Spell G-R-I-N-N-I-N-G backwards","3","

G-N-I-N-N-I-R-","GNINNIRG","GNINNIR",FALSE
"248","Swimming","8","text-davinci-003","Spell S-W-I-M-M-I-N-G backwards","3","

G-N-I-M-M-I-W-","GNIMMIWS","GNIMMIW",FALSE
"249","Accident","8","text-davinci-003","Spell A-C-C-I-D-E-N-T backwards","3","

T-N-E-D-C-I-C-","TNEDICCA","TNEDCIC",FALSE
"250","Building","8","text-davinci-003","Spell B-U-I-L-D-I-N-G backwards","3","

G-N-I-D-L-I-U-","GNIDLIUB","GNIDLIU",FALSE
"251","Birthday","8","text-davinci-003","Spell B-I-R-T-H-D-A-Y backwards","3","

Y-A-D-D-R-I-T-","YADHTRIB","YADDRIT",FALSE
"252","Breathing","9","text-davinci-003","Spell B-R-E-A-T-H-I-N-G backwards","3","

G-N-I-H-T-A-E-","GNIHTAERB","GNIHTAE",FALSE
"253","Backpacks","9","text-davinci-003","Spell B-A-C-K-P-A-C-K-S backwards","3","

S-K-C-A-P-K-C-","SKCAPKCAB","SKCAPKC",FALSE
"254","Adulthood","9","text-davinci-003","Spell A-D-U-L-T-H-O-O-D backwards","3","

D-O-O-H-T-L-U-","DOOHTLUDA","DOOHTLU",FALSE
"255","Equipping","9","text-davinci-003","Spell E-Q-U-I-P-P-I-N-G backwards","3","

G-N-I-P-P-I-U-","GNIPPIUQE","GNIPPIU",FALSE
"256","Victimize","9","text-davinci-003","Spell V-I-C-T-I-M-I-Z-E backwards","3","

E-Z-I-M-T-I-C-","EZIMITCIV","EZIMTIC",FALSE
"257","Knockoffs","9","text-davinci-003","Spell K-N-O-C-K-O-F-F-S backwards","3","

S-F-F-O-K-C-O-","SFFOKCONK","SFFOKCO",FALSE
"258","Backtrack","9","text-davinci-003","Spell B-A-C-K-T-R-A-C-K backwards","3","

K-C-A-R-T-B-A","KCARTKCAB","KCARTBA",FALSE
"259","Chipmunks","9","text-davinci-003","Spell C-H-I-P-M-U-N-K-S backwards","3","

Sknupmnihc","SKNUMPIHC","SKNUPMNIHC",FALSE
"260","Cyberpunk","9","text-davinci-003","Spell C-Y-B-E-R-P-U-N-K backwards","3","

K-N-U-P-R-E-B-","KNUPREBYC","KNUPREB",FALSE
"261","Paychecks","9","text-davinci-003","Spell P-A-Y-C-H-E-C-K-S backwards","3","

S-K-E-C-H-A-Y-","SKCEHCYAP","SKECHAY",FALSE
"262","Delightful","10","text-davinci-003","Spell D-E-L-I-G-H-T-F-U-L backwards","3","

L-F-U-T-H-G-I-","LUFTHGILED","LFUTHGI",FALSE
"263","Enchanting","10","text-davinci-003","Spell E-N-C-H-A-N-T-I-N-G backwards","3","

T-N-I-H-C-A-N-","GNITNAHCNE","TNIHCAN",FALSE
"264","Glittering","10","text-davinci-003","Spell G-L-I-T-T-E-R-I-N-G backwards","3","

G-R-I-T-T-E-L-","GNIRETTILG","GRITTEL",FALSE
"265","Strawberry","10","text-davinci-003","Spell S-T-R-A-W-B-E-R-R-Y backwards","3","

Y-R-R-E-B-W-A-","YRREBWARTS","YRREBWA",FALSE
"266","Friendship","10","text-davinci-003","Spell F-R-I-E-N-D-S-H-I-P backwards","3","

P-I-H-S-D-N-E-","PIHSDNEIRF","PIHSDNE",FALSE
"267","Everything","10","text-davinci-003","Spell E-V-E-R-Y-T-H-I-N-G backwards","3","

G-N-I-H-T-Y-T-","GNIHTYREVE","GNIHTYT",FALSE
"268","Appreciate","10","text-davinci-003","Spell A-P-P-R-E-C-I-A-T-E backwards","3","

E-T-A-I-C-E-P-","ETAICERPPA","ETAICEP",FALSE
"269","Motivation","10","text-davinci-003","Spell M-O-T-I-V-A-T-I-O-N backwards","3","

N-O-I-T-A-V-I-","NOITAVITOM","NOITAVI",FALSE
"270","Confidence","10","text-davinci-003","Spell C-O-N-F-I-D-E-N-C-E backwards","3","

E-N-C-E-D-I-F-","ECNEDIFNOC","ENCEDIF",FALSE
"271","An","2","text-davinci-003","APPLE is ELPPA backwards. Spell An backwards","4","

NA","NA","NA",TRUE
"272","As","2","text-davinci-003","APPLE is ELPPA backwards. Spell As backwards","4","

SAL","SA","SAL",TRUE
"273","At","2","text-davinci-003","APPLE is ELPPA backwards. Spell At backwards","4","

TA","TA","TA",TRUE
"274","By","2","text-davinci-003","APPLE is ELPPA backwards. Spell By backwards","4","

ELPPA","YB","ELPPA",FALSE
"275","Go","2","text-davinci-003","APPLE is ELPPA backwards. Spell Go backwards","4","

Og","OG","OG",TRUE
"276","He","2","text-davinci-003","APPLE is ELPPA backwards. Spell He backwards","4","

EH","EH","EH",TRUE
"277","In","2","text-davinci-003","APPLE is ELPPA backwards. Spell In backwards","4","

PLEP","NI","PLEP",FALSE
"278","Is","2","text-davinci-003","APPLE is ELPPA backwards. Spell Is backwards","4","

SI","SI","SI",TRUE
"279","Of","2","text-davinci-003","APPLE is ELPPA backwards. Spell Of backwards","4","

ELPPA","FO","ELPPA",FALSE
"280","On","2","text-davinci-003","APPLE is ELPPA backwards. Spell On backwards","4","

ELPPA","NO","ELPPA",FALSE
"281","Cat","3","text-davinci-003","APPLE is ELPPA backwards. Spell Cat backwards","4","

TAKC","TAC","TAKC",FALSE
"282","Dog","3","text-davinci-003","APPLE is ELPPA backwards. Spell Dog backwards","4","

GOD","GOD","GOD",TRUE
"283","Car","3","text-davinci-003","APPLE is ELPPA backwards. Spell Car backwards","4","

RAc","RAC","RAC",TRUE
"284","Sun","3","text-davinci-003","APPLE is ELPPA backwards. Spell Sun backwards","4","

NUS","NUS","NUS",TRUE
"285","Rat","3","text-davinci-003","APPLE is ELPPA backwards. Spell Rat backwards","4","

TA","TAR","TA",FALSE
"286","Man","3","text-davinci-003","APPLE is ELPPA backwards. Spell Man backwards","4","

NA M","NAM","NAM",TRUE
"287","Red","3","text-davinci-003","APPLE is ELPPA backwards. Spell Red backwards","4","

DER","DER","DER",TRUE
"288","Fun","3","text-davinci-003","APPLE is ELPPA backwards. Spell Fun backwards","4","

NUF","NUF","NUF",TRUE
"289","Run","3","text-davinci-003","APPLE is ELPPA backwards. Spell Run backwards","4","

NUR","NUR","NUR",TRUE
"290","Hat","3","text-davinci-003","APPLE is ELPPA backwards. Spell Hat backwards","4","

TAH","TAH","TAH",TRUE
"291","Fish","4","text-davinci-003","APPLE is ELPPA backwards. Spell Fish backwards","4","

HSIF","HSIF","HSIF",TRUE
"292","Fire","4","text-davinci-003","APPLE is ELPPA backwards. Spell Fire backwards","4","

ERIF","ERIF","ERIF",TRUE
"293","Fowl","4","text-davinci-003","APPLE is ELPPA backwards. Spell Fowl backwards","4","

LWOF","LWOF","LWOF",TRUE
"294","Hill","4","text-davinci-003","APPLE is ELPPA backwards. Spell Hill backwards","4","

LLIH","LLIH","LLIH",TRUE
"295","Hair","4","text-davinci-003","APPLE is ELPPA backwards. Spell Hair backwards","4","

RIAH","RIAH","RIAH",TRUE
"296","Hand","4","text-davinci-003","APPLE is ELPPA backwards. Spell Hand backwards","4","

DNALH","DNAH","DNALH",FALSE
"297","Moon","4","text-davinci-003","APPLE is ELPPA backwards. Spell Moon backwards","4","

NOOM","NOOM","NOOM",TRUE
"298","Star","4","text-davinci-003","APPLE is ELPPA backwards. Spell Star backwards","4","

RATS","RATS","RATS",TRUE
"299","Tide","4","text-davinci-003","APPLE is ELPPA backwards. Spell Tide backwards","4","

ediT","EDIT","EDIT",TRUE
"300","Wind","4","text-davinci-003","APPLE is ELPPA backwards. Spell Wind backwards","4","

DNIW","DNIW","DNIW",TRUE
"301","Apple","5","text-davinci-003","APPLE is ELPPA backwards. Spell Apple backwards","4","

ELPPA","ELPPA","ELPPA",TRUE
"302","Bench","5","text-davinci-003","APPLE is ELPPA backwards. Spell Bench backwards","4","

HCTENB","HCNEB","HCTENB",FALSE
"303","Chair","5","text-davinci-003","APPLE is ELPPA backwards. Spell Chair backwards","4","

RIAHC","RIAHC","RIAHC",TRUE
"304","Dance","5","text-davinci-003","APPLE is ELPPA backwards. Spell Dance backwards","4","

Ecnad","ECNAD","ECNAD",TRUE
"305","Eaten","5","text-davinci-003","APPLE is ELPPA backwards. Spell Eaten backwards","4","

NEAT","NETAE","NEAT",FALSE
"306","Floor","5","text-davinci-003","APPLE is ELPPA backwards. Spell Floor backwards","4","

ROOFL","ROOLF","ROOFL",FALSE
"307","Glass","5","text-davinci-003","APPLE is ELPPA backwards. Spell Glass backwards","4","

SSAGL","SSALG","SSAGL",FALSE
"308","House","5","text-davinci-003","APPLE is ELPPA backwards. Spell House backwards","4","

EUSOH","ESUOH","EUSOH",FALSE
"309","Image","5","text-davinci-003","APPLE is ELPPA backwards. Spell Image backwards","4","

EMAGI","EGAMI","EMAGI",FALSE
"310","Juice","5","text-davinci-003","APPLE is ELPPA backwards. Spell Juice backwards","4","

EUCJ","ECIUJ","EUCJ",FALSE
"311","Bumble","6","text-davinci-003","APPLE is ELPPA backwards. Spell Bumble backwards","4","

ELPMUB","ELBMUB","ELPMUB",FALSE
"312","Cuddle","6","text-davinci-003","APPLE is ELPPA backwards. Spell Cuddle backwards","4","

EDDULLC","ELDDUC","EDDULLC",FALSE
"313","Flurry","6","text-davinci-003","APPLE is ELPPA backwards. Spell Flurry backwards","4","

YRULLF","YRRULF","YRULLF",FALSE
"314","Giggle","6","text-davinci-003","APPLE is ELPPA backwards. Spell Giggle backwards","4","

EGGILG","ELGGIG","EGGILG",FALSE
"315","Humble","6","text-davinci-003","APPLE is ELPPA backwards. Spell Humble backwards","4","

ELBMUH","ELBMUH","ELBMUH",TRUE
"316","Jumble","6","text-davinci-003","APPLE is ELPPA backwards. Spell Jumble backwards","4","

ELPMJ","ELBMUJ","ELPMJ",FALSE
"317","Kettle","6","text-davinci-003","APPLE is ELPPA backwards. Spell Kettle backwards","4","

teletK","ELTTEK","TELETK",FALSE
"318","Little","6","text-davinci-003","APPLE is ELPPA backwards. Spell Little backwards","4","

ELTTIL","ELTTIL","ELTTIL",TRUE
"319","Muzzle","6","text-davinci-003","APPLE is ELPPA backwards. Spell Muzzle backwards","4","

ELZZUM","ELZZUM","ELZZUM",TRUE
"320","Noodle","6","text-davinci-003","APPLE is ELPPA backwards. Spell Noodle backwards","4","

doolen","ELDOON","DOOLEN",FALSE
"321","Chasing","7","text-davinci-003","APPLE is ELPPA backwards. Spell Chasing backwards","4","

ESAHCGNI","GNISAHC","ESAHCGNI",FALSE
"322","Blazing","7","text-davinci-003","APPLE is ELPPA backwards. Spell Blazing backwards","4","

GNIZALB","GNIZALB","GNIZALB",TRUE
"323","Dazzled","7","text-davinci-003","APPLE is ELPPA backwards. Spell Dazzled backwards","4","

DEZZALD","DELZZAD","DEZZALD",FALSE
"324","Eclipse","7","text-davinci-003","APPLE is ELPPA backwards. Spell Eclipse backwards","4","

EclipsE","ESPILCE","ECLIPSE",FALSE
"325","Fizzled","7","text-davinci-003","APPLE is ELPPA backwards. Spell Fizzled backwards","4","

DEZZILF","DELZZIF","DEZZILF",FALSE
"326","Glimmer","7","text-davinci-003","APPLE is ELPPA backwards. Spell Glimmer backwards","4","

remmilg","REMMILG","REMMILG",TRUE
"327","Hissing","7","text-davinci-003","APPLE is ELPPA backwards. Spell Hissing backwards","4","

SSIHN","GNISSIH","SSIHN",FALSE
"328","Juggler","7","text-davinci-003","APPLE is ELPPA backwards. Spell Juggler backwards","4","

reggluJ","RELGGUJ","REGGLUJ",FALSE
"329","Kingdom","7","text-davinci-003","APPLE is ELPPA backwards. Spell Kingdom backwards","4","

DNIMREK","MODGNIK","DNIMREK",FALSE
"330","Drifted","7","text-davinci-003","APPLE is ELPPA backwards. Spell Drifted backwards","4","

DEFFIRTD","DETFIRD","DEFFIRTD",FALSE
"331","Bouncing","8","text-davinci-003","APPLE is ELPPA backwards. Spell Bouncing backwards","4","

GNIUNNOCB","GNICNUOB","GNIUNNOCB",FALSE
"332","Clamping","8","text-davinci-003","APPLE is ELPPA backwards. Spell Clamping backwards","4","

GNIMPALC","GNIPMALC","GNIMPALC",FALSE
"333","Dreaming","8","text-davinci-003","APPLE is ELPPA backwards. Spell Dreaming backwards","4","

GNIMAERD","GNIMAERD","GNIMAERD",TRUE
"334","Haunting","8","text-davinci-003","APPLE is ELPPA backwards. Spell Haunting backwards","4","

GNITNUAH","GNITNUAH","GNITNUAH",TRUE
"335","Laughing","8","text-davinci-003","APPLE is ELPPA backwards. Spell Laughing backwards","4","

GNIHAL","GNIHGUAL","GNIHAL",FALSE
"336","Chanting","8","text-davinci-003","APPLE is ELPPA backwards. Spell Chanting backwards","4"," is GNITNAHC","GNITNAHC","ISGNITNAHC",TRUE
"337","Grinning","8","text-davinci-003","APPLE is ELPPA backwards. Spell Grinning backwards","4","

GNINNIRG","GNINNIRG","GNINNIRG",TRUE
"338","Swimming","8","text-davinci-003","APPLE is ELPPA backwards. Spell Swimming backwards","4","

GNIWMMIS","GNIMMIWS","GNIWMMIS",FALSE
"339","Accident","8","text-davinci-003","APPLE is ELPPA backwards. Spell Accident backwards","4","

TNETCIDA","TNEDICCA","TNETCIDA",FALSE
"340","Building","8","text-davinci-003","APPLE is ELPPA backwards. Spell Building backwards","4","

GNILLIBD","GNIDLIUB","GNILLIBD",FALSE
"341","Birthday","8","text-davinci-003","APPLE is ELPPA backwards. Spell Birthday backwards","4","

YADHTRIB","YADHTRIB","YADHTRIB",TRUE
"342","Breathing","9","text-davinci-003","APPLE is ELPPA backwards. Spell Breathing backwards","4","

GNIHTEERB","GNIHTAERB","GNIHTEERB",FALSE
"343","Backpacks","9","text-davinci-003","APPLE is ELPPA backwards. Spell Backpacks backwards","4","

SKCABPAK","SKCAPKCAB","SKCABPAK",FALSE
"344","Adulthood","9","text-davinci-003","APPLE is ELPPA backwards. Spell Adulthood backwards","4","

dluhtdaA","DOOHTLUDA","DLUHTDAA",FALSE
"345","Equipping","9","text-davinci-003","APPLE is ELPPA backwards. Spell Equipping backwards","4","

GNITIPEQ","GNIPPIUQE","GNITIPEQ",FALSE
"346","Victimize","9","text-davinci-003","APPLE is ELPPA backwards. Spell Victimize backwards","4","

EZITIMIV","EZIMITCIV","EZITIMIV",FALSE
