"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep"
"188","zcnrodnxx","9","text-davinci-003","Spell Z-C-N-R-O-D-N-X-X backwards","3","

X-X-N-D-R-O-N-","XXNDORNCZ","XXNDRON",FALSE
"189","tpzdbptdhm","10","text-davinci-003","Spell T-P-Z-D-B-P-T-D-H-M backwards","3","

M-H-D-T-P-B-D-","MHDTPBDZPT","MHDTPBD",FALSE
"190","mx","2","text-davinci-003","Spell M-X backwards","3","

X-M","XM","XM",TRUE
"191","jdy","3","text-davinci-003","Spell J-D-Y backwards","3","

Y-D-J","YDJ","YDJ",TRUE
"192","dznz","4","text-davinci-003","Spell D-Z-N-Z backwards","3","

Z-N-D-Z","ZNZD","ZNDZ",FALSE
"193","afljd","5","text-davinci-003","Spell A-F-L-J-D backwards","3","

D-J-L-F-A","DJLFA","DJLFA",TRUE
"194","bobxwk","6","text-davinci-003","Spell B-O-B-X-W-K backwards","3","

KWXB-O-B","KWXBOB","KWXBOB",TRUE
"195","wdnvfrz","7","text-davinci-003","Spell W-D-N-V-F-R-Z backwards","3","

Z-R-F-V-N-D-W","ZRFVNDW","ZRFVNDW",TRUE
"196","qyaizbwz","8","text-davinci-003","Spell Q-Y-A-I-Z-B-W-Z backwards","3","

Z-W-B-I-A-Y-Q","ZWBZIAYQ","ZWBIAYQ",FALSE
"197","nbzjkkeba","9","text-davinci-003","Spell N-B-Z-J-K-K-E-B-A backwards","3","

Abekkjznb","ABEKKJZBN","ABEKKJZNB",FALSE
"198","wcxzacjxdi","10","text-davinci-003","Spell W-C-X-Z-A-C-J-X-D-I backwards","3","

I-D-X-J-C-A-Z-","IDXJCAZXCW","IDXJCAZ",FALSE
"199","fm","2","text-davinci-003","Spell F-M backwards","3","

M-F","MF","MF",TRUE
"200","qjm","3","text-davinci-003","Spell Q-J-M backwards","3","

M-J-Q","MJQ","MJQ",TRUE
"201","gqzw","4","text-davinci-003","Spell G-Q-Z-W backwards","3","

W-Z-Q-G","WZQG","WZQG",TRUE
"202","ddqye","5","text-davinci-003","Spell D-D-Q-Y-E backwards","3","

E-Y-Q-D-D","EYQDD","EYQDD",TRUE
"203","puxllm","6","text-davinci-003","Spell P-U-X-L-L-M backwards","3","

M-L-L-X-U-P","MLLXUP","MLLXUP",TRUE
"204","tkgeymg","7","text-davinci-003","Spell T-K-G-E-Y-M-G backwards","3","

G-M-Y-E-K-T","GMYEGKT","GMYEKT",FALSE
"205","rizbdrii","8","text-davinci-003","Spell R-I-Z-B-D-R-I-I backwards","3","

I-I-R-D-B-Z-I-","IIRDBZIR","IIRDBZI",FALSE
"206","cqrruczwe","9","text-davinci-003","Spell C-Q-R-R-U-C-Z-W-E backwards","3","

E-W-Z-C-U-R-R-","EWZCURRQC","EWZCURR",FALSE
"207","hkviuvlxpl","10","text-davinci-003","Spell H-K-V-I-U-V-L-X-P-L backwards","3","

L-P-X-L-V-I-U-","LPXLVUIVKH","LPXLVIU",FALSE
"208","ma","2","text-davinci-003","Spell M-A backwards","3","

A-M","AM","AM",TRUE
"209","uec","3","text-davinci-003","Spell U-E-C backwards","3","

C-E-U","CEU","CEU",TRUE
"210","krdb","4","text-davinci-003","Spell K-R-D-B backwards","3","

B-D-R-K","BDRK","BDRK",TRUE
"211","rdomr","5","text-davinci-003","Spell R-D-O-M-R backwards","3","

M-R-O-D-R","RMODR","MRODR",FALSE
"212","rrknfb","6","text-davinci-003","Spell R-R-K-N-F-B backwards","3","

B-F-N-K-R-R","BFNKRR","BFNKRR",TRUE
"213","jsqxjie","7","text-davinci-003","Spell J-S-Q-X-J-I-E backwards","3","

E-I-J-X-Q-S-J","EIJXQSJ","EIJXQSJ",TRUE
"214","txpxlfdv","8","text-davinci-003","Spell T-X-P-X-L-F-D-V backwards","3","

D-V-F-L-X-P-T-","VDFLXPXT","DVFLXPT",FALSE
"215","sycbnaquq","9","text-davinci-003","Spell S-Y-C-B-N-A-Q-U-Q backwards","3","

Q-U-Q-N-A-B-C-","QUQANBCYS","QUQNABC",FALSE
"216","jczcwwjrjr","10","text-davinci-003","Spell J-C-Z-C-W-W-J-R-J-R backwards","3","

R-J-R-W-W-C-Z-","RJRJWWCZCJ","RJRWWCZ",FALSE
"217","ge","2","text-davinci-003","Spell G-E backwards","3","

E-G","EG","EG",TRUE
"218","fvt","3","text-davinci-003","Spell F-V-T backwards","3","

T-V-F","TVF","TVF",TRUE
"219","tmlu","4","text-davinci-003","Spell T-M-L-U backwards","3","

U-L-M-T","ULMT","ULMT",TRUE
"220","jnwic","5","text-davinci-003","Spell J-N-W-I-C backwards","3","

C-I-W-N-J","CIWNJ","CIWNJ",TRUE
"221","dgwiwv","6","text-davinci-003","Spell D-G-W-I-W-V backwards","3","

V-W-I-W-G-D","VWIWGD","VWIWGD",TRUE
"222","ajbnbxu","7","text-davinci-003","Spell A-J-B-N-B-X-U backwards","3","

U-X-B-N-B-J-A","UXBNBJA","UXBNBJA",TRUE
"223","hjnpxcxw","8","text-davinci-003","Spell H-J-N-P-X-C-X-W backwards","3","

W-X-C-X-P-N-J-","WXCXPNJH","WXCXPNJ",FALSE
"224","fpcxrkpln","9","text-davinci-003","Spell F-P-C-X-R-K-P-L-N backwards","3","

N-L-P-K-R-X-C-","NLPKRXCPF","NLPKRXC",FALSE
"225","uvoebexwxh","10","text-davinci-003","Spell U-V-O-E-B-E-X-W-X-H backwards","3","

H-X-W-X-E-B-E-","HXWXEBEOVU","HXWXEBE",FALSE
"226","zv","2","text-davinci-003","Spell Z-V backwards","3","

V-Z","VZ","VZ",TRUE
"227","yrf","3","text-davinci-003","Spell Y-R-F backwards","3","

F-R-Y","FRY","FRY",TRUE
"228","bire","4","text-davinci-003","Spell B-I-R-E backwards","3","

E-R-I-B","ERIB","ERIB",TRUE
"229","lwifh","5","text-davinci-003","Spell L-W-I-F-H backwards","3","

H-F-I-W-L","HFIWL","HFIWL",TRUE
"230","pauzxs","6","text-davinci-003","Spell P-A-U-Z-X-S backwards","3","

S-X-Z-U-A-P","SXZUAP","SXZUAP",TRUE
"231","ypohnxr","7","text-davinci-003","Spell Y-P-O-H-N-X-R backwards","3","

R-X-N-H-O-P-Y","RXNHOPY","RXNHOPY",TRUE
"232","tmvmuhap","8","text-davinci-003","Spell T-M-V-M-U-H-A-P backwards","3","

Pahamuvm-T-V-M","PAHUMVMT","PAHAMUVMTVM",FALSE
"233","qtwuudnyx","9","text-davinci-003","Spell Q-T-W-U-U-D-N-Y-X backwards","3","

X-Y-N-D-U-U-W-","XYNDUUWTQ","XYNDUUW",FALSE
"234","zzowlvghfu","10","text-davinci-003","Spell Z-Z-O-W-L-V-G-H-F-U backwards","3","

F-U-H-G-V-L-W-","UFHGVLWOZZ","FUHGVLW",FALSE
"235","ar","2","text-davinci-003","Spell A-R backwards","3","

R-A","RA","RA",TRUE
"236","wrk","3","text-davinci-003","Spell W-R-K backwards","3","

K-R-W","KRW","KRW",TRUE
"237","hhja","4","text-davinci-003","Spell H-H-J-A backwards","3","

A-J-H-H","AJHH","AJHH",TRUE
"238","wbahx","5","text-davinci-003","Spell W-B-A-H-X backwards","3","

X-H-A-B-W","XHABW","XHABW",TRUE
"239","tulqaq","6","text-davinci-003","Spell T-U-L-Q-A-Q backwards","3","

Qa-qlu-t","QAQLUT","QAQLUT",TRUE
"240","usrjtet","7","text-davinci-003","Spell U-S-R-J-T-E-T backwards","3","

T-E-T-J-R-S-U","TETJRSU","TETJRSU",TRUE
"241","pbktuupo","8","text-davinci-003","Spell P-B-K-T-U-U-P-O backwards","3","

O-P-U-T-K-B-P","OPUUTKBP","OPUTKBP",FALSE
"242","okooxgxam","9","text-davinci-003","Spell O-K-O-O-X-G-X-A-M backwards","3","

Maxagxoook","MAXGXOOKO","MAXAGXOOOK",FALSE
"243","qzbffiuybm","10","text-davinci-003","Spell Q-Z-B-F-F-I-U-Y-B-M backwards","3","

Magic Byifyuffi Ffbzq","MBYUIFFBZQ","MAGICBYIFYUFFIFFBZQ",FALSE
"244","ub","2","text-davinci-003","Spell U-B backwards","3","

B-U","BU","BU",TRUE
"245","agt","3","text-davinci-003","Spell A-G-T backwards","3","

T-G-A","TGA","TGA",TRUE
"246","vxio","4","text-davinci-003","Spell V-X-I-O backwards","3","

O-I-X-V","OIXV","OIXV",TRUE
"247","jxbky","5","text-davinci-003","Spell J-X-B-K-Y backwards","3","

Y-K-B-X-J","YKBXJ","YKBXJ",TRUE
"248","ngdxtr","6","text-davinci-003","Spell N-G-D-X-T-R backwards","3","

R-T-X-D-G-N","RTXDGN","RTXDGN",TRUE
"249","saryuip","7","text-davinci-003","Spell S-A-R-Y-U-I-P backwards","3","

P-I-U-Y-R-A-S","PIUYRAS","PIUYRAS",TRUE
"250","plldspsu","8","text-davinci-003","Spell P-L-L-D-S-P-S-U backwards","3","

U-S-P-S-D-L-L-","USPSDLLP","USPSDLL",FALSE
"251","uetvcbgck","9","text-davinci-003","Spell U-E-T-V-C-B-G-C-K backwards","3","

K-C-G-B-C-V-T-","KCGBCVTEU","KCGBCVT",FALSE
"252","rpkxqfxstl","10","text-davinci-003","Spell R-P-K-X-Q-F-X-S-T-L backwards","3","

L-T-S-X-F-Q-X-","LTSXFQXKPR","LTSXFQX",FALSE
"253","vc","2","text-davinci-003","Spell V-C backwards","3","

C-V Spell","CV","CVSPELL",TRUE
"254","zcc","3","text-davinci-003","Spell Z-C-C backwards","3","

C-C-Z","CCZ","CCZ",TRUE
"255","lgka","4","text-davinci-003","Spell L-G-K-A backwards","3","

A-K-G-L","AKGL","AKGL",TRUE
"256","aurji","5","text-davinci-003","Spell A-U-R-J-I backwards","3","

I-J-R-U-A","IJRUA","IJRUA",TRUE
"257","cmtrhr","6","text-davinci-003","Spell C-M-T-R-H-R backwards","3","

R-H-R-T-M-C","RHRTMC","RHRTMC",TRUE
"258","bxynjpi","7","text-davinci-003","Spell B-X-Y-N-J-P-I backwards","3","

I-P-J-N-Y-X-B","IPJNYXB","IPJNYXB",TRUE
"259","zhbkdjge","8","text-davinci-003","Spell Z-H-B-K-D-J-G-E backwards","3","

E-G-J-D-K-B-H-","EGJDKBHZ","EGJDKBH",FALSE
"260","gqjxooqmb","9","text-davinci-003","Spell G-Q-J-X-O-O-Q-M-B backwards","3","

B-M-Q-O-O-X-J-","BMQOOXJQG","BMQOOXJ",FALSE
"261","rubdkhktjs","10","text-davinci-003","Spell R-U-B-D-K-H-K-T-J-S backwards","3","

S-J-T-K-H-D-K-","SJTKHKDBUR","SJTKHDK",FALSE
"262","je","2","text-davinci-003","Spell J-E backwards","3","

E-J","EJ","EJ",TRUE
"263","saz","3","text-davinci-003","Spell S-A-Z backwards","3","

Z-A-S","ZAS","ZAS",TRUE
"264","svqf","4","text-davinci-003","Spell S-V-Q-F backwards","3","

F-Q-V-S","FQVS","FQVS",TRUE
"265","yssxr","5","text-davinci-003","Spell Y-S-S-X-R backwards","3","

R-X-S-S-Y","RXSSY","RXSSY",TRUE
"266","wiyolf","6","text-davinci-003","Spell W-I-Y-O-L-F backwards","3","

F-L-O-Y-I-W","FLOYIW","FLOYIW",TRUE
"267","ktaoxtq","7","text-davinci-003","Spell K-T-A-O-X-T-Q backwards","3","

Q-T-X-O-A-T-K","QTXOATK","QTXOATK",TRUE
"268","bkvtpdom","8","text-davinci-003","Spell B-K-V-T-P-D-O-M backwards","3","

M-O-D-P-T-V-K-","MODPTVKB","MODPTVK",FALSE
"269","porlptsao","9","text-davinci-003","Spell P-O-R-L-P-T-S-A-O backwards","3","

S-A-T-P-L-R-O-","OASTPLROP","SATPLRO",FALSE
"270","obhnsyrnur","10","text-davinci-003","Spell O-B-H-N-S-Y-R-N-U-R backwards","3","

Runurynhsob","RUNRYSNHBO","RUNURYNHSOB",FALSE
"271","dy","2","text-davinci-003","APPLE is ELPPA backwards. Spell dy backwards","4","

YD","YD","YD",TRUE
"272","hao","3","text-davinci-003","APPLE is ELPPA backwards. Spell hao backwards","4","

OAH","OAH","OAH",TRUE
"273","jltx","4","text-davinci-003","APPLE is ELPPA backwards. Spell jltx backwards","4","

XTLJ","XTLJ","XTLJ",TRUE
"274","xxmjg","5","text-davinci-003","APPLE is ELPPA backwards. Spell xxmjg backwards","4","

GJMX","GJMXX","GJMX",FALSE
"275","outglg","6","text-davinci-003","APPLE is ELPPA backwards. Spell outglg backwards","4","

GLLG","GLGTUO","GLLG",FALSE
"276","kflwylb","7","text-davinci-003","APPLE is ELPPA backwards. Spell kflwylb backwards","4","

BLYWLFK","BLYWLFK","BLYWLFK",TRUE
"277","trxqphtw","8","text-davinci-003","APPLE is ELPPA backwards. Spell trxqphtw backwards","4","

wthqprxt","WTHPQXRT","WTHQPRXT",FALSE
"278","zcnrodnxx","9","text-davinci-003","APPLE is ELPPA backwards. Spell zcnrodnxx backwards","4","

XXXDRNOCZ","XXNDORNCZ","XXXDRNOCZ",FALSE
"279","tpzdbptdhm","10","text-davinci-003","APPLE is ELPPA backwards. Spell tpzdbptdhm backwards","4","

MHDTPBDZPT","MHDTPBDZPT","MHDTPBDZPT",TRUE
"280","mx","2","text-davinci-003","APPLE is ELPPA backwards. Spell mx backwards","4","

XM","XM","XM",TRUE
"281","jdy","3","text-davinci-003","APPLE is ELPPA backwards. Spell jdy backwards","4","

YDJ","YDJ","YDJ",TRUE
"282","dznz","4","text-davinci-003","APPLE is ELPPA backwards. Spell dznz backwards","4","

ZNNZD","ZNZD","ZNNZD",FALSE
"283","afljd","5","text-davinci-003","APPLE is ELPPA backwards. Spell afljd backwards","4","

DFLJA","DJLFA","DFLJA",FALSE
"284","bobxwk","6","text-davinci-003","APPLE is ELPPA backwards. Spell bobxwk backwards","4","

KWXBOB","KWXBOB","KWXBOB",TRUE
"285","wdnvfrz","7","text-davinci-003","APPLE is ELPPA backwards. Spell wdnvfrz backwards","4","

ZRVFNDW","ZRFVNDW","ZRVFNDW",FALSE
"286","qyaizbwz","8","text-davinci-003","APPLE is ELPPA backwards. Spell qyaizbwz backwards","4","

ZWBIZAYQ","ZWBZIAYQ","ZWBIZAYQ",FALSE
"287","nbzjkkeba","9","text-davinci-003","APPLE is ELPPA backwards. Spell nbzjkkeba backwards","4","

Abekjkzbn","ABEKKJZBN","ABEKJKZBN",FALSE
"288","wcxzacjxdi","10","text-davinci-003","APPLE is ELPPA backwards. Spell wcxzacjxdi backwards","4","

idixzcjxzw","IDXJCAZXCW","IDIXZCJXZW",FALSE
"289","fm","2","text-davinci-003","APPLE is ELPPA backwards. Spell fm backwards","4","

Mf","MF","MF",TRUE
"290","qjm","3","text-davinci-003","APPLE is ELPPA backwards. Spell qjm backwards","4","

MQJ","MJQ","MQJ",FALSE
"291","gqzw","4","text-davinci-003","APPLE is ELPPA backwards. Spell gqzw backwards","4","

WZQG","WZQG","WZQG",TRUE
"292","ddqye","5","text-davinci-003","APPLE is ELPPA backwards. Spell ddqye backwards","4","

eydqd","EYQDD","EYDQD",FALSE
"293","puxllm","6","text-davinci-003","APPLE is ELPPA backwards. Spell puxllm backwards","4","

MLXLUP","MLLXUP","MLXLUP",FALSE
"294","tkgeymg","7","text-davinci-003","APPLE is ELPPA backwards. Spell tkgeymg backwards","4","

YGMGKET","GMYEGKT","YGMGKET",FALSE
"295","rizbdrii","8","text-davinci-003","APPLE is ELPPA backwards. Spell rizbdrii backwards","4","

IIZDRBI","IIRDBZIR","IIZDRBI",FALSE
"296","cqrruczwe","9","text-davinci-003","APPLE is ELPPA backwards. Spell cqrruczwe backwards","4","

EWZCURRQC","EWZCURRQC","EWZCURRQC",TRUE
"297","hkviuvlxpl","10","text-davinci-003","APPLE is ELPPA backwards. Spell hkviuvlxpl backwards","4","

XPLVUIVKH","LPXLVUIVKH","XPLVUIVKH",FALSE
"298","ma","2","text-davinci-003","APPLE is ELPPA backwards. Spell ma backwards","4","

AM","AM","AM",TRUE
"299","uec","3","text-davinci-003","APPLE is ELPPA backwards. Spell uec backwards","4","

CEU","CEU","CEU",TRUE
"300","krdb","4","text-davinci-003","APPLE is ELPPA backwards. Spell krdb backwards","4","

BDRK","BDRK","BDRK",TRUE
"301","rdomr","5","text-davinci-003","APPLE is ELPPA backwards. Spell rdomr backwards","4","

RDMOR","RMODR","RDMOR",FALSE
"302","rrknfb","6","text-davinci-003","APPLE is ELPPA backwards. Spell rrknfb backwards","4","

BFNKRR","BFNKRR","BFNKRR",TRUE
"303","jsqxjie","7","text-davinci-003","APPLE is ELPPA backwards. Spell jsqxjie backwards","4","

EIJXQJS","EIJXQSJ","EIJXQJS",FALSE
"304","txpxlfdv","8","text-davinci-003","APPLE is ELPPA backwards. Spell txpxlfdv backwards","4","

DVFLXTPX","VDFLXPXT","DVFLXTPX",FALSE
"305","sycbnaquq","9","text-davinci-003","APPLE is ELPPA backwards. Spell sycbnaquq backwards","4","

QUQANCBYS","QUQANBCYS","QUQANCBYS",FALSE
"306","jczcwwjrjr","10","text-davinci-003","APPLE is ELPPA backwards. Spell jczcwwjrjr backwards","4","

RJRJWCCZJ","RJRJWWCZCJ","RJRJWCCZJ",FALSE
"307","ge","2","text-davinci-003","APPLE is ELPPA backwards. Spell ge backwards","4","

Eg","EG","EG",TRUE
"308","fvt","3","text-davinci-003","APPLE is ELPPA backwards. Spell fvt backwards","4","

TVF","TVF","TVF",TRUE
"309","tmlu","4","text-davinci-003","APPLE is ELPPA backwards. Spell tmlu backwards","4","

ULMT","ULMT","ULMT",TRUE
"310","jnwic","5","text-davinci-003","APPLE is ELPPA backwards. Spell jnwic backwards","4","

CNWIJ","CIWNJ","CNWIJ",FALSE
"311","dgwiwv","6","text-davinci-003","APPLE is ELPPA backwards. Spell dgwiwv backwards","4","

VWIWDG","VWIWGD","VWIWDG",FALSE
"312","ajbnbxu","7","text-davinci-003","APPLE is ELPPA backwards. Spell ajbnbxu backwards","4","

uxbnjba","UXBNBJA","UXBNJBA",FALSE
"313","hjnpxcxw","8","text-davinci-003","APPLE is ELPPA backwards. Spell hjnpxcxw backwards","4","

XWCXPNJH","WXCXPNJH","XWCXPNJH",FALSE
"314","fpcxrkpln","9","text-davinci-003","APPLE is ELPPA backwards. Spell fpcxrkpln backwards","4","

NLPKRPXCF","NLPKRXCPF","NLPKRPXCF",FALSE
"315","uvoebexwxh","10","text-davinci-003","APPLE is ELPPA backwards. Spell uvoebexwxh backwards","4","

Hwxexbeouv","HXWXEBEOVU","HWXEXBEOUV",FALSE
"316","zv","2","text-davinci-003","APPLE is ELPPA backwards. Spell zv backwards","4","

VZ","VZ","VZ",TRUE
"317","yrf","3","text-davinci-003","APPLE is ELPPA backwards. Spell yrf backwards","4","

FRY","FRY","FRY",TRUE
"318","bire","4","text-davinci-003","APPLE is ELPPA backwards. Spell bire backwards","4","

ERIB","ERIB","ERIB",TRUE
"319","lwifh","5","text-davinci-003","APPLE is ELPPA backwards. Spell lwifh backwards","4","

HFIWL","HFIWL","HFIWL",TRUE
"320","pauzxs","6","text-davinci-003","APPLE is ELPPA backwards. Spell pauzxs backwards","4","

SZXUAP","SXZUAP","SZXUAP",FALSE
"321","ypohnxr","7","text-davinci-003","APPLE is ELPPA backwards. Spell ypohnxr backwards","4","

XRNHOPY","RXNHOPY","XRNHOPY",FALSE
"322","tmvmuhap","8","text-davinci-003","APPLE is ELPPA backwards. Spell tmvmuhap backwards","4","

Pahumvtm","PAHUMVMT","PAHUMVTM",FALSE
"323","qtwuudnyx","9","text-davinci-003","APPLE is ELPPA backwards. Spell qtwuudnyx backwards","4","

XYNWUQT","XYNDUUWTQ","XYNWUQT",FALSE
"324","zzowlvghfu","10","text-davinci-003","APPLE is ELPPA backwards. Spell zzowlvghfu backwards","4","

UHFGVLWOZZ","UFHGVLWOZZ","UHFGVLWOZZ",FALSE
"325","ar","2","text-davinci-003","APPLE is ELPPA backwards. Spell ar backwards","4","

RA","RA","RA",TRUE
"326","wrk","3","text-davinci-003","APPLE is ELPPA backwards. Spell wrk backwards","4","

KRW","KRW","KRW",TRUE
"327","hhja","4","text-davinci-003","APPLE is ELPPA backwards. Spell hhja backwards","4","

AJHH","AJHH","AJHH",TRUE
"328","wbahx","5","text-davinci-003","APPLE is ELPPA backwards. Spell wbahx backwards","4","

XBHAW","XHABW","XBHAW",FALSE
"329","tulqaq","6","text-davinci-003","APPLE is ELPPA backwards. Spell tulqaq backwards","4","

QAQLUT","QAQLUT","QAQLUT",TRUE
"330","usrjtet","7","text-davinci-003","APPLE is ELPPA backwards. Spell usrjtet backwards","4","

TETJRSU","TETJRSU","TETJRSU",TRUE
"331","pbktuupo","8","text-davinci-003","APPLE is ELPPA backwards. Spell pbktuupo backwards","4","

Ouptpukb","OPUUTKBP","OUPTPUKB",FALSE
"332","okooxgxam","9","text-davinci-003","APPLE is ELPPA backwards. Spell okooxgxam backwards","4","

maxogokoo","MAXGXOOKO","MAXOGOKOO",FALSE
"333","qzbffiuybm","10","text-davinci-003","APPLE is ELPPA backwards. Spell qzbffiuybm backwards","4","

MBYNUIFFZQ","MBYUIFFBZQ","MBYNUIFFZQ",FALSE
"334","ub","2","text-davinci-003","APPLE is ELPPA backwards. Spell ub backwards","4","

BU","BU","BU",TRUE
"335","agt","3","text-davinci-003","APPLE is ELPPA backwards. Spell agt backwards","4","

TGA","TGA","TGA",TRUE
"336","vxio","4","text-davinci-003","APPLE is ELPPA backwards. Spell vxio backwards","4","

OIXV","OIXV","OIXV",TRUE
"337","jxbky","5","text-davinci-003","APPLE is ELPPA backwards. Spell jxbky backwards","4","

YKXBJ","YKBXJ","YKXBJ",FALSE
"338","ngdxtr","6","text-davinci-003","APPLE is ELPPA backwards. Spell ngdxtr backwards","4","

Rtxdng","RTXDGN","RTXDNG",FALSE
"339","saryuip","7","text-davinci-003","APPLE is ELPPA backwards. Spell saryuip backwards","4","

IUPYAR","PIUYRAS","IUPYAR",FALSE
"340","plldspsu","8","text-davinci-003","APPLE is ELPPA backwards. Spell plldspsu backwards","4","

SUPSSPLLD","USPSDLLP","SUPSSPLLD",FALSE
"341","uetvcbgck","9","text-davinci-003","APPLE is ELPPA backwards. Spell uetvcbgck backwards","4","

KCGCBVTEU","KCGBCVTEU","KCGCBVTEU",FALSE
"342","rpkxqfxstl","10","text-davinci-003","APPLE is ELPPA backwards. Spell rpkxqfxstl backwards","4","

LTSXFQKPR","LTSXFQXKPR","LTSXFQKPR",FALSE
"343","vc","2","text-davinci-003","APPLE is ELPPA backwards. Spell vc backwards","4","

C-V","CV","CV",TRUE
"344","zcc","3","text-davinci-003","APPLE is ELPPA backwards. Spell zcc backwards","4","

CZZ","CCZ","CZZ",FALSE
"345","lgka","4","text-davinci-003","APPLE is ELPPA backwards. Spell lgka backwards","4","

AKGL","AKGL","AKGL",TRUE
"346","aurji","5","text-davinci-003","APPLE is ELPPA backwards. Spell aurji backwards","4","

Ijrua","IJRUA","IJRUA",TRUE
"347","cmtrhr","6","text-davinci-003","APPLE is ELPPA backwards. Spell cmtrhr backwards","4","

RHTRMC","RHRTMC","RHTRMC",FALSE
"348","bxynjpi","7","text-davinci-003","APPLE is ELPPA backwards. Spell bxynjpi backwards","4","

IPNJYXB","IPJNYXB","IPNJYXB",FALSE
"349","zhbkdjge","8","text-davinci-003","APPLE is ELPPA backwards. Spell zhbkdjge backwards","4","

ejgdkjbhz","EGJDKBHZ","EJGDKJBHZ",FALSE
"350","gqjxooqmb","9","text-davinci-003","APPLE is ELPPA backwards. Spell gqjxooqmb backwards","4","

bmqmooxqjg","BMQOOXJQG","BMQMOOXQJG",FALSE
"351","rubdkhktjs","10","text-davinci-003","APPLE is ELPPA backwards. Spell rubdkhktjs backwards","4","

SJTKHDBUR","SJTKHKDBUR","SJTKHDBUR",FALSE
